model,mode,param,stretch,I1,I2,I3,J,W,P11,P22,P33,sigma11,sigma22,sigma33
ogden,biaxial,1.1414141414141414,1.1414141414141414,3.1948040071074493,3.2324803461668754,1.0,1.0,0.09972292827725154,1.2607639545067528,1.2607639545067528,0.9071211226657636,1.439053806659223,1.439053806659223,0.6962717615511903
ogden,biaxial,1.1616161616161615,1.1616161616161615,3.2479281002769467,3.302943925105828,1.0,1.0,0.1274610041473206,1.2758314360775977,1.2758314360775977,0.8686774158793721,1.4820264156456944,1.4820264156456944,0.6437737128947997
ogden,biaxial,1.1818181818181819,1.1818181818181819,3.3060105368211468,3.382707392590073,1.0,1.0,0.15798655639077805,1.290811000900065,1.290811000900065,0.8286197434502084,1.5255039101546224,1.5255039101546224,0.593272124008729
ogden,biaxial,1.202020202020202,1.202020202020202,3.368724345043483,3.471823215610185,1.0,1.0,0.19115946592700436,1.3057299551558044,1.3057299551558044,0.786732173078072,1.5695137844802092,1.5695137844802092,0.5445068871081269
ogden,biaxial,1.2222222222222223,1.2222222222222223,3.4357794490526774,3.570362560635662,0.9999999999999998,0.9999999999999999,0.2268557442599854,1.3206136840847968,1.3206136840847968,0.7427979559660035,1.6140833916591968,1.6140833916591968,0.49724491267145693
ogden,biaxial,1.2424242424242424,1.2424242424242424,3.5069179864173625,3.6784138710715153,0.9999999999999999,0.9999999999999999,0.2649656529140821,1.3354858669421732,1.3354858669421732,0.69659803031266,1.6592400165039125,1.6592400165039125,0.4512761778765537
ogden,biaxial,1.2626262626262625,1.2626262626262625,3.5819102838431274,3.79608160274711,0.9999999999999999,0.9999999999999999,0.3053920929741464,1.3503686651573574,1.3503686651573574,0.647909734985836,1.7050109408552496,1.7050109408552496,0.4064104520061556
ogden,biaxial,1.2828282828282829,1.2828282828282829,3.6605513897091777,3.923485097687091,1.0,1.0,0.34804921945333467,1.3652828874106373,1.3652828874106373,0.5965056919170264,1.7514235020318276,1.7514235020318276,0.3624745667108175
ogden,biaxial,1.303030303030303,1.303030303030303,3.742658079149599,4.060757579148267,1.0,1.0,0.3928612438596985,1.380248134777582,1.380248134777582,0.5421528242885363,1.798505145316243,1.798505145316243,0.3193101274473856
ogden,biaxial,1.3232323232323233,1.3232323232323233,3.828066261196908,4.2080452532262695,1.0,1.0,0.4397613951431295,1.3952829286199575,1.3952829286199575,0.48461148425724676,1.8462834712041862,1.8462834712041862,0.27677158424364984
